track_year,track_id,track_pos,artist_name,track_name,track_writers,track_votes
1984,3.0,4,Canton,Sonnambulismo,"L. Schiavone,E. Ruggeri",25
1984,4.0,5,Valentino,Notte di luna,S. Basile,23
1984,5.0,6,Ivano Calcagno,Principessa delle rose,I. Calcagno,22
1984,6.0,7,Fabio Vanni,Lei balla sola,"F. Poli,E. Paselli",16
1984,7.0,8,Dhuo,Walkin',"M. Logan,B. Bergonzi",15
1984,8.0,NF,Giampiero Artegiani,Acqua alta in piazza San Marco,"G. Artegiani,M. Marrocchi",
1984,9.0,NF,Santandrea,La Fenice,"R. Cocciante,Santandrea",
1984,10.0,NF,Luigi Sutera,I'm in Love With You,L. Sutera,
1984,11.0,NF,Rodolfo Banchelli,Madame,"R. Banchelli, A. Valsiglio,C. D'Apruzzo",
1984,12.0,NF,"Richter, Venturi,Murru",Mondorama,"M. Murru, L. Ritteri,V. Venturi",
1984,13.0,NF,I Trilli,Pomeriggio a Marrakech,"G. P. Reverberi, G. Zullo, M. Maisano,R. Della Casa",
1984,14.0,NF,Collage,Quanto ti amo,"P. A. Cassella,D. Farina",
1984,15.0,NF,Giorgia Fiorio,Se ti spogli,"S. Menegale,R. Pareti",
1985,,1,Ricchi e Poveri,Se m'innamoro,"D. Farina,C. Minellono",1.506.812
1985,1.0,2,Luis Miguel,"Noi, ragazzi di oggi","T. Cutugno,C. Minellono",843.494
1985,2.0,3,Gigliola Cinquetti,Chiamalo amore,"D. Farina,P. A. Cassella",788.772
1985,3.0,4,Riccardo Fogli,Sulla buona strada,"M. Fabrizio,V. Spampinato",770.188
1985,4.0,5,Christian,Notte serena,M. Balducci,674.024
1985,5.0,6,Eros Ramazzotti,Una storia importante,"E. Ramazzotti, P. Cassano,A. Cogliati",606.338
1985,6.0,7,Anna Oxa,A lei,"R. Vecchioni,M. Paoluzzi",580.176
1985,7.0,8,Fiordaliso,Il mio angelo,"L. Albertelli,E. Malepasso",479.812
1985,8.0,9,Peppino Di Capri,E mo' e mo',"G. Faiella, Depsa,F. Fasano",409.954
1985,9.0,10,Matia Bazar,Souvenir,"A. Stellita, C. Marrale,S. Cossu",380.410
1985,10.0,11,Marco Armani,Tu dimmi un cuore ce l'hai,"M. Armenise,P. Armenise",258.884
1985,11.0,12,Drupi,Fammi volare,"S. Negroni, D. Dato,Drupi",254.064
1985,12.0,13,Franco Simone,Ritratto,"M. Colombo,F. Simone",200.886
1985,13.0,14,Eduardo De Crescenzo,Via con me,"C. Mattone,D. Pace",193.138
1985,14.0,15,Banco del Mutuo Soccorso,Grande Joe,"F. Di Giacomo,V. Nocenzi",164.246
1985,15.0,16,Dario Baldan Bembo,Da quando non ci sei,"D. Baldan Bembo,A. Maggio",161.172
1985,16.0,17,Ivan Graziani,Franca ti amo,I. Graziani,152.192
1985,17.0,18,Eugenio Finardi,Vorrei svegliarti,"E. Finardi,L. Madonia",115.678
1985,18.0,19,Mimmo Locasciulli,Buona fortuna,M. Locasciulli,115.632
1985,19.0,20,New Trolls,Faccia di cane,"F. De André, R. Ferri, V. De Scalzi, G. Belleno, N. Di Palo,R. Belloni",106.794
1985,20.0,21,Zucchero Fornaciari & Randy Jackson Band,Donne,"Z. Fornaciari,A. Salerno",77.938
1985,21.0,22,Garbo,Cose veloci,R. Abate,57.526
1985,,1,Cinzia Corrado,Niente di più,"Cavaros,P. Mangini",638
1985,1.0,2,Miani,Me ne andrò,"Miani,P. Montanari",637
1985,2.0,3,Lena Biolcati,Innamoratevi come me,"V. Negrini,R. Facchinetti",636
1985,3.0,4,Cristiano De André,Bella più di me,"R. Ferri, C. De André,F. Mussida",627
1985,4.0,5,Marco Rancati,Occhi neri,R. Cellamare,607
1985,5.0,6,Stefano Borgia,Se ti senti veramente un amico,S. Borgia,606
1985,6.0,7,Lanfranco Carnacina,A goccia a goccia,"Cashin, M. Colucci, L. Carnacina, D. Pace,S. Testi",551
1985,7.0,8,Antonella Ruggiero,Sul mare,"M. Vicino, D. Pace,M. Fabrizio",542
1985,8.0,NF,Rodolfo Banchelli,Bella gioventù,"D. Pace, A. Valsiglio, R. Banchelli,O. Avogadro",
1985,9.0,NF,Claudio Patti,Che amore è,"C. Patti,N. Piras",
1985,10.0,NF,Laura Landi,"Firenze, piccoli particolari","G. Chiocchio,A. Minghi",
1985,11.0,NF,Mango,Il viaggio,G. Mango,
1985,12.0,NF,Antonio Valentini,Lasciamoci andare,A. Valentini,
1985,13.0,NF,Silvia Conti,Luna nuova,"O. Avogadro,A. Tagliapietra",
1985,14.0,NF,Roberto Kunstler,Saranno i giovani,"M. Locasciulli,R. Kunstler",
1985,15.0,NF,Champagne Molotov,Volti nella noia,"E. Ruggeri, L. Schiavone,A. Rocchetti",
1986,,1,Eros Ramazzotti,Adesso tu,"E. Ramazzotti, P. Cassano,A. Cogliati",2.667.284
1986,1.0,2,Renzo Arbore,Il clarinetto,"C. Mattone,L. G. Arbore",2.185.692
1986,2.0,3,Marcella Bella,Senza un briciolo di testa,"G. Bella, Mogol,G. Westley",2.170.986
1986,3.0,4,Toto Cutugno,Azzurra malinconia,S. Cutugno,1.700.648
1986,4.0,5,Anna Oxa,È tutto un attimo,"A. Cogliati, F. Ciani, M. Lavezzi,U. Smaila",1.675.098
1986,5.0,6,Orietta Berti,Futuro,"U. Balsamo,L. Raggi",1.381.726
1986,6.0,7,Nino D'Angelo,Vai,"G. D'Angelo,A. Annona",1.322.677
1986,7.0,8,Fred Bongusto,Cantare,"S. Iodice, F. Bongusto,M. Di Francia",863.202
1986,8.0,9,Loredana Bertè,Re,"A. Mango,G. Mango",742.124
1986,9.0,10,Fiordaliso,Fatti miei,"Zucchero Fornaciari, E. Malepasso,L. Albertelli",629.856
1986,10.0,11,Marco Armani,Uno sull'altro,"P. Armenise,M. Armenise",622.926
1986,11.0,12,Sergio Endrigo,Canzone italiana,"C. Mattone,S. Endrigo",503.334
1986,12.0,13,Rettore,Amore Stella,"G. Morra,M. Fabrizio",437.182
1986,13.0,14,Mango,Lei verrà,"G. Mango,A. Salerno",407.348
1986,14.0,15,Righeira,Innamoratissimo (Tu che fai battere forte il mio cuore),"S. Rota, S. Righi, La Bionda, S. Conforti,C. Minellono",407.342
1986,15.0,16,Scialpi,"No East, No West","G. Scialpi, Thoty,F. Migliacci",361.682
1986,16.0,17,Enrico Ruggeri,Rien ne va plus,E. Ruggeri,340.694
1986,17.0,18,Luca Barbarossa,Via Margutta,L. Barbarossa,331.116
1986,18.0,19,Flavia Fortunato,Verso il 2000,"A. De Sanctis, A. Cheli,E. Palumbo",289.804
1986,19.0,20,Rossana Casale,Brividi,"G. Morra,M. Fabrizio",226.652
1986,20.0,21,Zucchero Fornaciari,Canzone triste,Zucchero Fornaciari,188.868
1986,21.0,22,Stadio,Canzoni alla radio,"L. Carboni, G. Curreri,R. Portera",82.378
1986,,1,Lena Biolcati,Grande grande amore,"S. D'Orazio,M. Fabrizio",720
1986,1.0,2,Aleandro Baldi,La nave va,A. Civai,708
1986,2.0,3,Giampiero Artegiani,...E le rondini sfioravano il grano,"G. Artegiani,M. Marrocchi",620
1986,3.0,4,Lanfranco Carnacina,E camminiamo,"P. Calabrese, F. Ventura,L. Carnacina",604
1986,4.0,5,Meccano,Ipnotica,"E. Aldrighetti,W. Bassani",583
1986,5.0,6,Francesco Hertz,Ma non finisce mica qui,"G. Morra,M. Fabrizio",568
1986,6.0,7,"Chiari,Forti",Come una guerra,"Cheope,O. Angelillo",539
1986,7.0,NF,Nova Schola Cantorum,Azzurra anima,"L. Macchiarella,A. Cheli",
1986,8.0,NF,Aida Satta Flores,Croce del sud,"E. Aldrighetti, A. Satta Flores,S. Cossu",
1986,9.0,NF,Paola Turci,L'uomo di ieri,"M. Castelnuovo,G. Chiocchio",
1986,10.0,NF,Anna Bussotti,Nessun dolore,"A. Salerno,P. Mango",
1986,11.0,NF,Ivano Calcagno,Quando l'unica sei tu,"A. Cogliati,M. Ferrara",
1986,12.0,NF,Miani,Ribelle su questa terra,"G. Miani,P. Montanari",
1986,13.0,NF,Gatto Panceri,Scherzi della vita,"L. Panceri,P. Cassano",
1987,,1,"Gianni Morandi, Enrico Ruggeri,Umberto Tozzi",Si può dare di più,"G. Bigazzi, U. Tozzi,R. Riefoli",5.575.402
1987,1.0,2,Toto Cutugno,Figli,S. Cutugno,5.299.344
1987,2.0,3,"Al Bano,Romina Power",Nostalgia canaglia,"V. Pallavicini, W. Molco, A. Carrisi, R. Power,V. Mercurio",4.415.396
1987,3.0,4,Fausto Leali,Io amo,"T. Cutugno, G. Fasano, I. Ianne,F. Leali",2.390.316
1987,4.0,5,Peppino Di Capri,Il sognatore,"T. Cutugno,Depsa",2.113.446
1987,5.0,6,Marcella,Tanti auguri,"G. Paoli,G. Bella",1.833.606
1987,6.0,7,Ricchi e Poveri,Canzone d'amore,"T. Cutugno, G. Rampazzo,D. Farina",1.452.680
1987,7.0,8,Fiorella Mannoia,Quello che le donne non dicono,"E. Ruggeri,L. Schiavone",1.082.624
1987,8.0,9,Luca Barbarossa,Come dentro un film,L. Barbarossa,916.812
1987,9.0,10,Christian,Aria e musica,"S. Amato,F. Morgia",785.680
1987,10.0,11,Lena Biolcati,Vita mia,"S. D'Orazio,M. Tansini",709.660
1987,11.0,12,Rossana Casale,Destino,"G. Morra,M. Fabrizio",680.548
1987,12.0,13,Flavia Fortunato,Canto per te,"E. Palumbo, A. de Sanctis,M. Banis",536.624
1987,13.0,14,Dori Ghezzi,E non si finisce mai,"A. Cogliati,P. Cassano",435.910
1987,14.0,15,Eduardo De Crescenzo,L'odore del mare,"G. Morra, E. De Crescenzo,M. Fabrizio",411.300
1987,15.0,16,Scialpi,Bella età,"F. Migliacci, G. Scialpi,R. Zaneli",411.204
1987,16.0,17,Le Orme,Dimmi che cos'è,A. Tagliapietra,383.604
1987,17.0,18,Mango,Dal cuore in poi,"A. Salerno, A. Mango,G. Mango",372.014
1987,18.0,19,Tony Esposito,Sinuè,"G. Di Franco, T. Esposito,R. Licastro",345.802
1987,19.0,20,Patty Pravo,Pigramente signora,"M. Arnaboldi,F. Evangelisti",300.072
1987,20.0,21,Sergio Caputo,Il Garibaldi innamorato,S. Caputo,239.840
1987,21.0,22,Mario Castelnuovo,Madonna di Venere,M. Castelnuovo,225.316
1987,22.0,23,Nino Buonocore,Rosanna,N. Buonocore,188.224
1987,23.0,24,Nada,Bolero,G. Manzoli,104.214
1987,,1,Michele Zarrillo,La notte dei pensieri,"L. Albertelli, L. Lopez, D. Baima Besquet,M. Zarrillo",1.225
1987,1.0,2,Miki,Straniero,"M. Porru,M. Tansini",1.175
1987,2.0,3,Future,Briciole di pane,M. Festuccia,1.161
1987,3.0,4,Andrea Mirò,Notte di Praga,"A. Istroni,G. Pegoraro",1.086
1987,4.0,5,Enrico Cifiello,Un bacio alla mia età,"S. Testi, R. Zaneli,R. Musumarra",1.052
1987,5.0,6,Claudio Patti,La forza della mente,"C. Patti,N. Piras",1.003
1987,6.0,7,Ricky Palazzolo,In volo nel futuro,"A. Salerno,R. Brioschi",990
1987,7.0,8,Mariella Nava,Fai piano,M. G. Nava,849
1987,8.0,NF,"Chiari,Forti",Campi d'atterraggio,"Cheope,O. Angelillo",
1987,9.0,NF,Umberto Marzotto,Conta chi canta,U. Marzotto,
1987,10.0,NF,Paolo Scheriani,L'esteta,"P. Scheriani,G. Farè",
1987,11.0,NF,Teo,Ma che bella storia,"E. Miceli,G. Lorefice",
1987,12.0,NF,Alessandro Bono,Nel mio profondo fondo,A. Pizzamiglio,
1987,13.0,NF,Berger,Non cadere mai in ginocchio,"A. Salerno,A. Bartolozzi",
1987,14.0,NF,Paola Turci,Primo tango,"G. Chiocchio, M. Castelnuovo,R. Righini",
1987,15.0,NF,Charley Deanesi,Stringimi le mani,"R. Ferri,C. Deanesi",
1988,,1,Massimo Ranieri,Perdere l'amore,"M. Marrocchi,G. Artegiani",7.327.344
1988,1.0,2,Toto Cutugno,Emozioni,T. Cutugno,4.800.912
1988,2.0,3,Luca Barbarossa,L'amore rubato,L. Barbarossa,2.510.100
1988,3.0,4,Marcella,Dopo la tempesta,"A. Salerno,G. Bella",1.543.532
1988,4.0,5,Fausto Leali,Mi manchi,"F. Berlincioni,G. Fasano",1.442.346
1988,5.0,6,Mino Reitano,Italia,U. Balsamo,1.149.372
1988,6.0,7,Anna Oxa,Quando nasce un amore,"A. Cogliati, F. Ciani,P. Cassano",853.124
1988,7.0,8,Fiordaliso con Claudio Cabrini,Per noi,T. Cutugno,758.874
1988,8.0,9,Ricchi e Poveri,Nascerà Gesù,U. Balsamo,654.466
1988,9.0,10,Fiorella Mannoia,Le notti di maggio,I. Fossati,615.478
1988,10.0,11,Raf,Inevitabile follia,"G. Bigazzi,R. Riefoli",561.206
1988,11.0,12,Francesco Nuti,Sarà per te,R. Mariotti,556.824
1988,12.0,13,Franco Califano,Io (Per le strade di quartiere),"F. Califano,T. Cutugno",522.712
1988,13.0,14,Figli di Bubba,Nella valle dei Timbales,M. Pagani,451.374
1988,14.0,15,Michele Zarrillo,Come un giorno di sole,"G. Artegiani, M. Zarrillo,L. Lopez",433.106
1988,15.0,16,Loredana Bertè,Io,T. Cicco,394.116
1988,16.0,17,Peppino di Capri,Nun chiagnere,"L. Raggi, Depsa,G. Fasano",369.828
1988,17.0,18,Tullio De Piscopo,Andamento lento,"T. De Piscopo, M. Capuano,G. Capuano",345.252
1988,18.0,19,Matia Bazar,La prima stella della sera,"A. Stellita, S. Cossu,C. Marrale",329.156
1988,19.0,20,Drupi,Era bella davvero,"O. Avogadro, P. Cassella,D. Farina",282.880
1988,20.0,21,Ron,Il mondo avrà una grande anima,R. Cellamare,230.722
1988,21.0,22,Flavia Fortunato,Una bella canzone,"O. Avogadro,M. Lavezzi",209.818
1988,22.0,23,New Trolls,Cielo chiaro,"V. De Scalzi, N. Di Palo,G. Belleno",185.306
1988,23.0,24,Denovo,Ma che idea,L. Madonia,124.060
1988,24.0,25,Nino Buonocore,Le tue chiavi non ho,"A. Salerno,N. Buonocore",91.408
1988,25.0,26,Alan Sorrenti,Come per miracolo,"A. Sorrenti,G. Cavalli",77.788
1988,,1,Future,Canta con noi,"M. Battistini, M. Reitano, G. Reitano, F. Sacco,R. Bolognesi",1.255
1988,1.0,2,Stefano Palatresi,Una carezza d'aiuto,"R. Arbore,C. Mattone",1.199
1988,2.0,3,Lijao,Per noi giovani,"P. Cassano, L. Visentin,A. Cogliati",1.151
1988,3.0,4,Miki,Ogni tanto si sogna,M. Porru,1.135
1988,4.0,SF,Giorgia Fiorio,Io con te,"R. Ferri,M. Paoluzzi",
1988,5.0,SF,Tania Tedesco,La notte delle favole,"Depsa, A. Brambati,P. Ameli",
1988,6.0,SF,Paola Turci,Sarò bellissima,"G. Chiocchio,R. Righini",
1988,7.0,SF,Stefania La Fauci,Se fosse vero,"M. Armani,P. Armenise",
1988,8.0,NF,Stefano Ruffini,Canto bolero,"M. Luberti, G. Di Michele,F. Gazillo",
1988,9.0,NF,Fabio De Rossi,L'ultima bugia,"M. Governi,F. De Rossi",
1988,10.0,NF,Ice,Mama,P. Marras,
1988,11.0,NF,Andrea Mirò,Non è segreto,A. Mango,
1988,12.0,NF,Bungaro,Sarà forte,"P. Romanelli,A. Calò",
1988,13.0,NF,Mietta,Sogno,C. Mattone,
1988,14.0,NF,Mariella Nava,Uno spiraglio al cuore,M. G. Nava,
1988,15.0,NF,Biagio Antonacci,Voglio vivere in un attimo,"B. Antonacci,R. Cellamare",
1989,,1,"Anna Oxa,Fausto Leali",Ti lascerò,"G. Fasano, F. Leali, F. Ciani, F. Berlincioni,S. Bardotti",5.851.574
1989,1.0,2,Toto Cutugno,Le mamme,"T. Cutugno,S. Borgia",1.969.704
1989,2.0,3,"Al Bano,Romina Power",Cara terra mia,"A. Carrisi, R. Power,V. Pallavicini",1.188.172
1989,3.0,4,Riccardo Fogli,Non finisce così,"Laurex, M. Patrignani, C. Cofani,F. Evangelisti",985.291
1989,4.0,5,Jovanotti,Vasco,"L. Cherubini, C. Cecchetto,L. Cersosimo",981.646
1989,5.0,6,Fiordaliso con Claudio Cabrini,Se non avessi te,T. Cutugno,907.979
1989,6.0,7,Francesco Salvi,Esatto!,"F. Salvi, S. Melloni,M. Natale",869.662
1989,7.0,8,Ricchi e Poveri,Chi voglio sei tu,"P. Cassano,A. Cogliati",681.179
1989,8.0,9,Mia Martini,Almeno tu nell'universo,"B. Lauzi,M. Fabrizio",651.484
1989,9.0,10,Ornella Vanoni,Io come farò,"M. Pagani, G. Paoli,S. Bardotti",589.356
1989,10.0,11,Peppino di Capri,Il mio pianoforte,"R. Fiorillo, M. Di Francia,G. Faiella",570.706
1989,11.0,12,Marisa Laurito,Il babà è una cosa seria,"S. Palomba,E. Alfieri",562.897
1989,12.0,13,Gino Paoli,Questa volta no,"P. Penzo,G. Paoli",513.108
1989,13.0,14,Renato Carosone,'Na canzuncella doce doce,C. Mattone,411.254
1989,14.0,15,Raf,Cosa resterà degli anni '80,"G. Bigazzi, G. Dati,R. Riefoli",404.277
1989,15.0,16,Dori Ghezzi,Il cuore delle donne,"M. Paoluzzi, O. Avogadro,R. Ferri",386.944
1989,16.0,17,Enzo Jannacci,Se me lo dicevi prima,"E. Jannacci,M. Bassi",357.446
1989,17.0,18,Gigliola Cinquetti,Ciao,"Gepy & Gepy, M. Governi,R. Russo",347.680
1989,18.0,19,Rossana Casale,A che servono gli dei,"M. Fabrizio,G. Morra",322.973
1989,19.0,20,Tullio De Piscopo,E allora e allora,"M. Capuano, G. Capuano,T. De Piscopo",278.456
1989,20.0,21,Eduardo De Crescenzo,Come mi vuoi,"M. G. Nava,E. De Crescenzo",243.403
1989,21.0,22,Fred Bongusto,Scusa,"F. Bongusto, E. Campassi,S. Iodice",214.071
1989,22.0,23,Gigi Sabani,La fine del mondo,"T. Cutugno, G. Fasano,Depsa",128.730
1989,23.0,24,Sergio Caputo,Rifarsi una vita,S. Caputo,112.822
1989,,1,Paola Turci,Bambini,"R. Righini,A. Rizzo",1.732
1989,1.0,2,Stefano Borgia,Sei tu,"T. Cutugno,S. Borgia",1.565
1989,2.0,3,Aleandro Baldi,E sia così,A. Civai,1.345
1989,3.0,4,Gepy & Gepy,Per lei,Sergepy,789
1989,4.0,NF,Santarosa,Gli anni migliori,"F. Berlincioni,D. Baldan Bembo",
1989,5.0,NF,Marina Arcangeli,Il poeta,M. Luberti,
1989,6.0,NF,Aida,Questa pappa,"A. Salerno, M. Capuano,G. Capuano",
1989,7.0,NF,Steve Rogers Band,Uno di noi,"M. Riva,M. Solieri",
1990,,1,Pooh,Uomini soli,"V. Negrini,C. Facchinetti",
1990,1.0,2,Toto Cutugno,Gli amori,"F. Berlincioni, S. Cutugno,Depsa",
1990,2.0,3,"Amedeo Minghi,Mietta",Vattene amore,"A. Minghi, P. Panella,A. Martelli",
1990,3.0,F,Anna Oxa,Donna con te,"D. Amerio,L. Boero",
1990,4.0,F,"Marcella,Gianni Bella",Verso l'ignoto,"D. Di Gregorio, G. Bella,R. Di Bella",
1990,5.0,F,Mia Martini,La nevicata del '56,"C. Vistarini, F. Califano, M. Cantini,L. Lopez",
1990,6.0,F,Mango,Tu... sì,"A. Mango,G. Mango",
1990,7.0,F,Francesco Salvi,A,"F. Salvi, M. Natale, R. Turatti,S. Melloni",
1990,8.0,F,Caterina Caselli,Bisognerebbe non pensare che a te,"G. Morra,M. Fabrizio",
1990,9.0,F,Riccardo Fogli,Ma quale amore,"A. De Angelis, Laurex,L. Lopez",
1990,10.0,F,Sandro Giacobbe,Io vorrei,"S. Cutugno,S. Giacobbe",
1990,11.0,F,Paola Turci,Ringrazio Dio,"A. Rizzo, Rambow,R. Silvestro",
1990,12.0,F,Milva,Sono felice,"R. Cellamare,B. Antonacci",
1990,13.0,F,Grazia Di Michele,Io e mio padre,G. Di Michele,
1990,14.0,F,Peppino di Capri,Evviva Maria,"G. Faiella,Depsa",
1990,15.0,F,"Eugenio Bennato,Tony Esposito",Novecento Aufwiedersehen,"E. Bennato, A. Esposito,C. D'Angiò",
1990,16.0,F,Ricchi e Poveri,Buona giornata,"Depsa, M. Paoluzzi,V. Cosma",
1990,17.0,F,Lena Biolcati,Amori,"L. Biolcati,Robymiro",
1990,18.0,F,Mino Reitano,Vorrei,"C. Malgioglio, P. Vernola, F. Reitano,M. Reitano",
1990,19.0,F,Christian,Amore,"F. Berlincioni, G. Rossi, S. Amato,F. Morgia",
1990,,1,Marco Masini,Disperato,"M. Masini, G. Bigazzi,G. Dati",
1990,1.0,2,Franco Fasano,Vieni a stare qui,"F. Berlincioni, A. Cogliati, I. Ianne,G. Fasano",
1990,2.0,3,Gianluca Guidi,Secondo te,"G. Calabrese,A. Martelli",
1990,3.0,F,Armando De Razza,La lambada strofinera,"R. Arbore,A. De Razza",
1990,4.0,F,Rosalinda Celentano,L'età dell'oro,"M. Fabrizio,A. Maggio",
1990,5.0,F,Dario Gay,Noi che non diciamo mai mai,D. Gay,
1990,6.0,F,Silvia Mezzanotte,Sarai grande,"A. Alessi,L. Pirrone",
1990,7.0,F,Future,Ti dirò,"R. Bolognesi, A. Gentile, R. Bais,D. Spurio",
1990,8.0,F,"Beppe De Francia,Bea Giannini",Una storia da raccontare,"Eliop,Politanò",
1990,9.0,F,Lijao,Un cielo che si muove,"A. Cogliati, L. Visentin,P. Cassano",
1990,10.0,NF,Lipstick,Che donne saremo,"V. Negrini,M. Tansini",
1990,11.0,NF,Rosè Crisci,Favolando,E. Gragnaniello,
1990,12.0,NF,Elite,Malinconia d'ottobre,"O. Avogadro, G. P. Compagnoni,M. Bettalico",
1990,13.0,NF,Proxima,Oh dolce amor!,"S. Martinelli,A. Majocchi",
1990,14.0,NF,Maurizio Della Rosa,Per curiosità,"M. Nazzaro,M. Luberti",
1990,15.0,NF,Sergio Laccone,Sbandamenti,S. Laccone,
1991,,1,Riccardo Cocciante,Se stiamo insieme,"R. Cocciante,Mogol",
1991,1.0,2,Renato Zero,Spalle al muro,M. Nava,
1991,2.0,3,Marco Masini,Perché lo fai,"G. Bigazzi, M. Manzani,M. Masini",
1991,3.0,4,Umberto Tozzi,Gli altri siamo noi,"U. Tozzi,G. Bigazzi",
1991,4.0,5,"Pierangelo Bertoli,Tazenda",Spunta la Luna dal monte,"L. Marielli,P. Bertoli",
1991,5.0,6,Amedeo Minghi,Nené,"A. Minghi,P. Panella",
1991,6.0,7,Mietta,Dubbi no,"A. Minghi,P. Panella",
1991,7.0,8,"Al Bano,Romina Power",Oggi sposi,"Depsa,G. Andreetto",
1991,8.0,9,Riccardo Fogli,Io ti prego di ascoltare,"G. Morra,M. Fabrizio",
1991,9.0,10,Raf,Oggi un Dio non ho,"R. Riefoli,G. Dati",
1991,10.0,11,Enzo Jannacci,La fotografia,V. Jannacci,
1991,11.0,12,Fiordaliso,Il mare più grande che c'è (I love you man),"F. Ciani,F. Zanotti",
1991,12.0,13,"Sabrina Salerno,Jo Squillo",Siamo donne,G. Coletti,
1991,13.0,14,Ladri di Biciclette,Sbatti ben su del Be Bop,"P. Belli,E. Prandi",
1991,14.0,15,Eduardo De Crescenzo,E la musica va,"E. De Crescenzo,F. Del Prete",
1991,15.0,16,Grazia Di Michele,Se io fossi un uomo,"Joanna, G. Di Michele,P. Nocera",
1991,16.0,17,Rossana Casale,Terra,"G. Morra,M. Fabrizio",
1991,17.0,18,Loredana Bertè,In questa città,P. Daniele,
1991,18.0,19,Gianni Bella,La fila degli oleandri,"G. Bella,Mogol",
1991,19.0,20,Mariella Nava,Gli uomini,M. Nava,
1991,,1,Paolo Vallesi,Le persone inutili,"G. Dati,P. Vallesi",
1991,1.0,2,Irene Fargo,La donna di Ibsen,"E. Miceli,G. Lorefice",
1991,2.0,3,Rita Forte,È soltanto una canzone,"E. Palumbo,A. Cheli",
1991,3.0,F,Fandango,Che grossa nostalgia,L. Fiori,
1991,4.0,F,Compilations,Donne del 2000,"A. Musso, V. Perraccino, A. Giraldi,S. Rosolino",
1991,5.0,F,"Bungaro, Mario Conidi,Rosario Di Bella",E noi qui,"Bungaro, M. Conidi,R. Di Bella",
1991,6.0,F,Patrizia Bulgari,Giselle,G. Ciarella,
1991,7.0,F,Paola De Mas,Notte di periferia,"A. Salerno,M. Paoluzzi",
1991,8.0,F,Marco Carena,Serenata,M. Carena,
1991,9.0,F,Gitano,Tamuré,"D. Famiglietti,Gitano",
1991,10.0,NF,Stefania La Fauci,Caramba,Chelinse,
1991,11.0,NF,Rudy Marra,Gaetano,"R. Marra, A. Pace,M. Spina",
1991,12.0,NF,Gianni Mazza,Il lazzo,G. Mazza,
1991,13.0,NF,Timoria,L'uomo che ride,O. Pedrini,
1991,14.0,NF,Giovanni Nuti,Non è poesia,"P. Recalcati,G. Nuti",
1991,15.0,NF,Dario Gay,Sorelle d'Italia,D. Gay,
1992,,1,Luca Barbarossa,Portami a ballare,L. Barbarossa,7.865
1992,1.0,2,Mia Martini,Gli uomini non cambiano,"G. Dati, M. Falagiani,G. Bigazzi",7.247
1992,2.0,3,Paolo Vallesi,La forza della vita,"G. Dati,P. Vallesi",7.067
1992,3.0,4,Pierangelo Bertoli,Italia d'oro,"P. Bertoli,M. Negri",7.036
1992,4.0,5,Massimo Ranieri,Ti penso,"F. Berlincioni,S. Amato",6.745
1992,5.0,6,Matia Bazar,Piccoli giganti,"A. Stellita, S. Cossu, C. Marrale,L. Valente",6.731
1992,6.0,7,"Flavia Fortunato,Franco Fasano",Per niente al mondo,"G. Fasano,F. Berlincioni",6.682
1992,7.0,8,Tazenda,Pitzinnos in sa gherra,"L. Marielli,F. De André",6.474
1992,8.0,9,Fausto Leali,Perché,"A. Civai,G. Bigazzi",6.445
1992,9.0,10,Riccardo Fogli,In una notte così,"G. Morra,M. Fabrizio",6.427
1992,10.0,11,Michele Zarrillo,Strade di Roma,"V. Incenzo, M. Zarrillo,A. Venditti",6.028
1992,11.0,12,Mariella Nava,Mendicante,M. G. Nava,5.934
1992,12.0,13,Drupi,Un uomo in più,"Depsa,G. Fasano",5.849
1992,13.0,14,"Peppino di Capri,Pietra Montecorvino",Favola blues,"F. Berlincioni, M. Di Francia,G. Faiella",5.691
1992,14.0,15,New Trolls,Quelli come noi,"D. Gori, N. Di Palo, G. Belleno, V. De Scalzi,F. Berlincioni",5.269
1992,15.0,NF,Ricchi e Poveri,Così lontani,S. Cutugno,
1992,16.0,NF,Scialpi,È una nanna,G. Scialpi,
1992,17.0,NF,Lina Sastri,Femmene 'e mare,"R. Giglio,R. Fiorillo",
1992,18.0,NF,Paolo Mengoli,Io ti darò,"G. Alberghini, P. Mengoli,G. Trombetti",
1992,19.0,NF,Enzo Ghinazzi,La mia preghiera,E. Ghinazzi,
1992,20.0,NF,Mino Reitano,Ma ti sei chiesto mai,"F. Reitano, B. Reitano, P. Vernola,G. Andreetto",
1992,21.0,NF,Nuova Compagnia di Canto Popolare,Pe' dispietto,"C. Sfogli, P. Raffone,C. Faiello",
1992,22.0,NF,"Giorgio Faletti,Orietta Berti",Rumba di tango,G. Faletti,
1992,23.0,NF,Formula 3,Un frammento rosa,"M. Luca,L. Bevini",
1992,,1,"Aleandro Baldi,Francesca Alotta",Non amarmi,"A. Civai, G. Bigazzi,M. Falagiani",8.808
1992,1.0,2,Irene Fargo,Come una Turandot,"E. Miceli,G. Lorefice",7.256
1992,2.0,3,"Alessandro Bono,Andrea Mingardi",Con un amico vicino,C. Mattone,7.001
1992,3.0,4,Lorenzo Zecchino,Che ne sai della notte,L. Zecchino,6.840
1992,4.0,5,Patrizia Bulgari,Amica di scuola,"G. Ciarella,M. De Peppe",6.745
1992,5.0,6,Alessandro Canino,Brutta,"G. Dati,B. Zucchetti",6.699
